Picture Number:   77	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 40.78 dB,	PSNR-U: 46.43 dB,	PSNR-V: 47.16 dB,	MSE-Y: 5.44,	MSE-U: 1.48,	MSE-V: 1.25,	SSIM-Y: 0.98807,	SSIM-U: 0.98964,	SSIM-V: 0.98929 ]	    126 bytes
Picture Number:   78	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 41.23 dB,	PSNR-U: 46.75 dB,	PSNR-V: 47.72 dB,	MSE-Y: 4.90,	MSE-U: 1.37,	MSE-V: 1.10,	SSIM-Y: 0.98866,	SSIM-U: 0.99056,	SSIM-V: 0.99049 ]	      5 bytes
Picture Number:   79	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.47 dB,	PSNR-U: 46.76 dB,	PSNR-V: 47.96 dB,	MSE-Y: 4.63,	MSE-U: 1.37,	MSE-V: 1.04,	SSIM-Y: 0.98880,	SSIM-U: 0.99074,	SSIM-V: 0.99103 ]	     32 bytes
Picture Number:   80	Temporal Layer Index:    1	 QP:   21	 Average QP:   21  [ PSNR-Y: 43.09 dB,	PSNR-U: 46.58 dB,	PSNR-V: 47.88 dB,	MSE-Y: 3.19,	MSE-U: 1.43,	MSE-V: 1.06,	SSIM-Y: 0.99053,	SSIM-U: 0.99046,	SSIM-V: 0.99102 ]	      5 bytes
Picture Number:   81	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.86 dB,	PSNR-U: 46.52 dB,	PSNR-V: 47.87 dB,	MSE-Y: 4.23,	MSE-U: 1.45,	MSE-V: 1.06,	SSIM-Y: 0.98940,	SSIM-U: 0.99022,	SSIM-V: 0.99096 ]	    496 bytes
Picture Number:   82	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 41.59 dB,	PSNR-U: 46.44 dB,	PSNR-V: 47.67 dB,	MSE-Y: 4.51,	MSE-U: 1.48,	MSE-V: 1.11,	SSIM-Y: 0.98934,	SSIM-U: 0.99035,	SSIM-V: 0.99058 ]	      5 bytes
Picture Number:   83	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 40.94 dB,	PSNR-U: 46.04 dB,	PSNR-V: 47.58 dB,	MSE-Y: 5.23,	MSE-U: 1.62,	MSE-V: 1.13,	SSIM-Y: 0.98841,	SSIM-U: 0.98980,	SSIM-V: 0.99058 ]	     26 bytes
Picture Number:   84	Temporal Layer Index:    3	 QP:   29	 Average QP:   29  [ PSNR-Y: 40.89 dB,	PSNR-U: 45.87 dB,	PSNR-V: 47.54 dB,	MSE-Y: 5.30,	MSE-U: 1.68,	MSE-V: 1.14,	SSIM-Y: 0.98814,	SSIM-U: 0.99003,	SSIM-V: 0.99052 ]	      5 bytes
Picture Number:   85	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 40.41 dB,	PSNR-U: 45.85 dB,	PSNR-V: 47.36 dB,	MSE-Y: 5.91,	MSE-U: 1.69,	MSE-V: 1.19,	SSIM-Y: 0.98787,	SSIM-U: 0.98992,	SSIM-V: 0.99002 ]	     53 bytes
Picture Number:   86	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 40.53 dB,	PSNR-U: 45.82 dB,	PSNR-V: 47.18 dB,	MSE-Y: 5.76,	MSE-U: 1.70,	MSE-V: 1.24,	SSIM-Y: 0.98829,	SSIM-U: 0.98993,	SSIM-V: 0.98959 ]	      5 bytes
Picture Number:   87	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.04 dB,	PSNR-U: 46.39 dB,	PSNR-V: 47.32 dB,	MSE-Y: 4.07,	MSE-U: 1.49,	MSE-V: 1.21,	SSIM-Y: 0.98965,	SSIM-U: 0.99020,	SSIM-V: 0.98967 ]	     24 bytes
Picture Number:   88	Temporal Layer Index:    2	 QP:   23	 Average QP:   23  [ PSNR-Y: 43.16 dB,	PSNR-U: 46.78 dB,	PSNR-V: 47.55 dB,	MSE-Y: 3.14,	MSE-U: 1.36,	MSE-V: 1.14,	SSIM-Y: 0.99043,	SSIM-U: 0.99039,	SSIM-V: 0.99000 ]	      5 bytes
Picture Number:   89	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.35 dB,	PSNR-U: 47.07 dB,	PSNR-V: 47.69 dB,	MSE-Y: 3.78,	MSE-U: 1.28,	MSE-V: 1.11,	SSIM-Y: 0.98988,	SSIM-U: 0.99077,	SSIM-V: 0.99055 ]	    100 bytes
Picture Number:   90	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 41.50 dB,	PSNR-U: 47.20 dB,	PSNR-V: 48.01 dB,	MSE-Y: 4.60,	MSE-U: 1.24,	MSE-V: 1.03,	SSIM-Y: 0.98911,	SSIM-U: 0.99099,	SSIM-V: 0.99098 ]	      5 bytes
Picture Number:   91	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.63 dB,	PSNR-U: 47.17 dB,	PSNR-V: 48.13 dB,	MSE-Y: 4.47,	MSE-U: 1.25,	MSE-V: 1.00,	SSIM-Y: 0.98928,	SSIM-U: 0.99069,	SSIM-V: 0.99112 ]	     24 bytes
Picture Number:   92	Temporal Layer Index:    3	 QP:   29	 Average QP:   29  [ PSNR-Y: 41.73 dB,	PSNR-U: 46.87 dB,	PSNR-V: 48.18 dB,	MSE-Y: 4.37,	MSE-U: 1.34,	MSE-V: 0.99,	SSIM-Y: 0.98947,	SSIM-U: 0.99053,	SSIM-V: 0.99121 ]	      5 bytes
Picture Number:   93	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.38 dB,	PSNR-U: 47.66 dB,	PSNR-V: 48.30 dB,	MSE-Y: 3.76,	MSE-U: 1.12,	MSE-V: 0.96,	SSIM-Y: 0.99035,	SSIM-U: 0.99091,	SSIM-V: 0.99135 ]	     47 bytes
Picture Number:   94	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 42.96 dB,	PSNR-U: 47.45 dB,	PSNR-V: 48.22 dB,	MSE-Y: 3.29,	MSE-U: 1.17,	MSE-V: 0.98,	SSIM-Y: 0.99088,	SSIM-U: 0.99069,	SSIM-V: 0.99117 ]	      5 bytes
Picture Number:   95	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.42 dB,	PSNR-U: 47.52 dB,	PSNR-V: 48.28 dB,	MSE-Y: 2.35,	MSE-U: 1.15,	MSE-V: 0.97,	SSIM-Y: 0.99178,	SSIM-U: 0.99063,	SSIM-V: 0.99122 ]	     24 bytes
Picture Number:   96	Temporal Layer Index:    0	 QP:   11	 Average QP:   11  [ PSNR-Y: 45.69 dB,	PSNR-U: 47.67 dB,	PSNR-V: 48.36 dB,	MSE-Y: 1.76,	MSE-U: 1.11,	MSE-V: 0.95,	SSIM-Y: 0.99229,	SSIM-U: 0.99063,	SSIM-V: 0.99128 ]	      5 bytes
Picture Number:   97	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.64 dB,	PSNR-U: 47.47 dB,	PSNR-V: 48.25 dB,	MSE-Y: 2.24,	MSE-U: 1.16,	MSE-V: 0.97,	SSIM-Y: 0.99196,	SSIM-U: 0.99036,	SSIM-V: 0.99117 ]	   2557 bytes
Picture Number:   98	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 44.16 dB,	PSNR-U: 47.40 dB,	PSNR-V: 48.27 dB,	MSE-Y: 2.50,	MSE-U: 1.18,	MSE-V: 0.97,	SSIM-Y: 0.99172,	SSIM-U: 0.99013,	SSIM-V: 0.99119 ]	      5 bytes
Picture Number:   99	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.77 dB,	PSNR-U: 47.20 dB,	PSNR-V: 48.24 dB,	MSE-Y: 2.73,	MSE-U: 1.24,	MSE-V: 0.98,	SSIM-Y: 0.99156,	SSIM-U: 0.99010,	SSIM-V: 0.99117 ]	     24 bytes
Picture Number:  100	Temporal Layer Index:    3	 QP:   31	 Average QP:   31  [ PSNR-Y: 43.15 dB,	PSNR-U: 46.66 dB,	PSNR-V: 48.06 dB,	MSE-Y: 3.15,	MSE-U: 1.40,	MSE-V: 1.02,	SSIM-Y: 0.99116,	SSIM-U: 0.99000,	SSIM-V: 0.99116 ]	      5 bytes
Picture Number:  101	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.53 dB,	PSNR-U: 46.82 dB,	PSNR-V: 48.26 dB,	MSE-Y: 3.63,	MSE-U: 1.35,	MSE-V: 0.97,	SSIM-Y: 0.99063,	SSIM-U: 0.99052,	SSIM-V: 0.99147 ]	     53 bytes
Picture Number:  102	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 41.84 dB,	PSNR-U: 47.10 dB,	PSNR-V: 48.22 dB,	MSE-Y: 4.26,	MSE-U: 1.27,	MSE-V: 0.98,	SSIM-Y: 0.98993,	SSIM-U: 0.99055,	SSIM-V: 0.99138 ]	      5 bytes
Picture Number:  103	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.24 dB,	PSNR-U: 47.17 dB,	PSNR-V: 48.26 dB,	MSE-Y: 3.88,	MSE-U: 1.25,	MSE-V: 0.97,	SSIM-Y: 0.99011,	SSIM-U: 0.99072,	SSIM-V: 0.99143 ]	     25 bytes
Picture Number:  104	Temporal Layer Index:    2	 QP:   26	 Average QP:   26  [ PSNR-Y: 43.15 dB,	PSNR-U: 47.37 dB,	PSNR-V: 48.16 dB,	MSE-Y: 3.15,	MSE-U: 1.19,	MSE-V: 0.99,	SSIM-Y: 0.99099,	SSIM-U: 0.99069,	SSIM-V: 0.99126 ]	      5 bytes
Picture Number:  105	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.44 dB,	PSNR-U: 47.53 dB,	PSNR-V: 48.31 dB,	MSE-Y: 4.67,	MSE-U: 1.15,	MSE-V: 0.96,	SSIM-Y: 0.98927,	SSIM-U: 0.99099,	SSIM-V: 0.99145 ]	    115 bytes
Picture Number:  106	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 41.79 dB,	PSNR-U: 47.61 dB,	PSNR-V: 48.13 dB,	MSE-Y: 4.31,	MSE-U: 1.13,	MSE-V: 1.00,	SSIM-Y: 0.98968,	SSIM-U: 0.99116,	SSIM-V: 0.99105 ]	      5 bytes
Picture Number:  107	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.84 dB,	PSNR-U: 47.59 dB,	PSNR-V: 48.06 dB,	MSE-Y: 4.26,	MSE-U: 1.13,	MSE-V: 1.02,	SSIM-Y: 0.98961,	SSIM-U: 0.99111,	SSIM-V: 0.99095 ]	     24 bytes
Picture Number:  108	Temporal Layer Index:    3	 QP:   31	 Average QP:   31  [ PSNR-Y: 42.68 dB,	PSNR-U: 47.90 dB,	PSNR-V: 48.05 dB,	MSE-Y: 3.51,	MSE-U: 1.05,	MSE-V: 1.02,	SSIM-Y: 0.99057,	SSIM-U: 0.99169,	SSIM-V: 0.99091 ]	      5 bytes
Picture Number:  109	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.88 dB,	PSNR-U: 47.86 dB,	PSNR-V: 48.18 dB,	MSE-Y: 3.35,	MSE-U: 1.06,	MSE-V: 0.99,	SSIM-Y: 0.99081,	SSIM-U: 0.99156,	SSIM-V: 0.99118 ]	     49 bytes
Picture Number:  110	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 43.11 dB,	PSNR-U: 47.90 dB,	PSNR-V: 48.22 dB,	MSE-Y: 3.18,	MSE-U: 1.05,	MSE-V: 0.98,	SSIM-Y: 0.99107,	SSIM-U: 0.99151,	SSIM-V: 0.99113 ]	      5 bytes
Picture Number:  111	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.52 dB,	PSNR-U: 47.83 dB,	PSNR-V: 48.10 dB,	MSE-Y: 2.89,	MSE-U: 1.07,	MSE-V: 1.01,	SSIM-Y: 0.99155,	SSIM-U: 0.99146,	SSIM-V: 0.99108 ]	     24 bytes
Picture Number:  112	Temporal Layer Index:    1	 QP:   21	 Average QP:   21  [ PSNR-Y: 44.14 dB,	PSNR-U: 47.89 dB,	PSNR-V: 48.14 dB,	MSE-Y: 2.51,	MSE-U: 1.06,	MSE-V: 1.00,	SSIM-Y: 0.99196,	SSIM-U: 0.99135,	SSIM-V: 0.99111 ]	      5 bytes
Picture Number:  113	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.54 dB,	PSNR-U: 48.02 dB,	PSNR-V: 48.12 dB,	MSE-Y: 2.88,	MSE-U: 1.03,	MSE-V: 1.00,	SSIM-Y: 0.99178,	SSIM-U: 0.99148,	SSIM-V: 0.99100 ]	    238 bytes
Picture Number:  114	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 43.39 dB,	PSNR-U: 48.01 dB,	PSNR-V: 48.16 dB,	MSE-Y: 2.98,	MSE-U: 1.03,	MSE-V: 0.99,	SSIM-Y: 0.99179,	SSIM-U: 0.99137,	SSIM-V: 0.99106 ]	      5 bytes
Picture Number:  115	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.94 dB,	PSNR-U: 48.01 dB,	PSNR-V: 48.25 dB,	MSE-Y: 2.62,	MSE-U: 1.03,	MSE-V: 0.97,	SSIM-Y: 0.99216,	SSIM-U: 0.99134,	SSIM-V: 0.99130 ]	     23 bytes
Picture Number:  116	Temporal Layer Index:    3	 QP:   28	 Average QP:   28  [ PSNR-Y: 44.41 dB,	PSNR-U: 48.04 dB,	PSNR-V: 48.46 dB,	MSE-Y: 2.36,	MSE-U: 1.02,	MSE-V: 0.93,	SSIM-Y: 0.99228,	SSIM-U: 0.99143,	SSIM-V: 0.99156 ]	      5 bytes
Picture Number:  117	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.61 dB,	PSNR-U: 47.98 dB,	PSNR-V: 48.53 dB,	MSE-Y: 2.25,	MSE-U: 1.04,	MSE-V: 0.91,	SSIM-Y: 0.99236,	SSIM-U: 0.99126,	SSIM-V: 0.99160 ]	     46 bytes
Picture Number:  118	Temporal Layer Index:    4	 QP:   32	 Average QP:   32  [ PSNR-Y: 44.48 dB,	PSNR-U: 47.98 dB,	PSNR-V: 48.64 dB,	MSE-Y: 2.32,	MSE-U: 1.04,	MSE-V: 0.89,	SSIM-Y: 0.99228,	SSIM-U: 0.99142,	SSIM-V: 0.99183 ]	      5 bytes
Picture Number:  119	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.86 dB,	PSNR-U: 47.90 dB,	PSNR-V: 48.57 dB,	MSE-Y: 2.13,	MSE-U: 1.05,	MSE-V: 0.90,	SSIM-Y: 0.99249,	SSIM-U: 0.99123,	SSIM-V: 0.99176 ]	     22 bytes
Picture Number:  120	Temporal Layer Index:    2	 QP:   17	 Average QP:   17  [ PSNR-Y: 45.23 dB,	PSNR-U: 47.98 dB,	PSNR-V: 48.60 dB,	MSE-Y: 1.95,	MSE-U: 1.04,	MSE-V: 0.90,	SSIM-Y: 0.99270,	SSIM-U: 0.99132,	SSIM-V: 0.99185 ]	      5 bytes
Picture Number:  121	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.06 dB,	PSNR-U: 47.88 dB,	PSNR-V: 48.38 dB,	MSE-Y: 2.56,	MSE-U: 1.06,	MSE-V: 0.94,	SSIM-Y: 0.99219,	SSIM-U: 0.99111,	SSIM-V: 0.99141 ]	    111 bytes
Picture Number:  122	Temporal Layer Index:    4	 QP:   31	 Average QP:   31  [ PSNR-Y: 42.76 dB,	PSNR-U: 47.92 dB,	PSNR-V: 47.82 dB,	MSE-Y: 3.45,	MSE-U: 1.05,	MSE-V: 1.07,	SSIM-Y: 0.99150,	SSIM-U: 0.99109,	SSIM-V: 0.99029 ]	      5 bytes
Picture Number:  123	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.42 dB,	PSNR-U: 47.94 dB,	PSNR-V: 47.68 dB,	MSE-Y: 3.72,	MSE-U: 1.05,	MSE-V: 1.11,	SSIM-Y: 0.99125,	SSIM-U: 0.99113,	SSIM-V: 0.98991 ]	     22 bytes
Picture Number:  124	Temporal Layer Index:    3	 QP:   26	 Average QP:   26  [ PSNR-Y: 43.76 dB,	PSNR-U: 47.98 dB,	PSNR-V: 47.92 dB,	MSE-Y: 2.73,	MSE-U: 1.03,	MSE-V: 1.05,	SSIM-Y: 0.99195,	SSIM-U: 0.99111,	SSIM-V: 0.99032 ]	      5 bytes
Picture Number:  125	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.50 dB,	PSNR-U: 48.11 dB,	PSNR-V: 48.24 dB,	MSE-Y: 2.91,	MSE-U: 1.01,	MSE-V: 0.98,	SSIM-Y: 0.99192,	SSIM-U: 0.99132,	SSIM-V: 0.99108 ]	     51 bytes
Picture Number:  126	Temporal Layer Index:    4	 QP:   31	 Average QP:   31  [ PSNR-Y: 44.83 dB,	PSNR-U: 48.06 dB,	PSNR-V: 48.52 dB,	MSE-Y: 2.14,	MSE-U: 1.02,	MSE-V: 0.92,	SSIM-Y: 0.99276,	SSIM-U: 0.99130,	SSIM-V: 0.99158 ]	      5 bytes
Picture Number:  127	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 45.62 dB,	PSNR-U: 48.09 dB,	PSNR-V: 48.69 dB,	MSE-Y: 1.78,	MSE-U: 1.01,	MSE-V: 0.88,	SSIM-Y: 0.99319,	SSIM-U: 0.99141,	SSIM-V: 0.99193 ]	     22 bytes
Picture Number:  128	Temporal Layer Index:    0	 QP:    7	 Average QP:    7  [ PSNR-Y: 46.95 dB,	PSNR-U: 48.30 dB,	PSNR-V: 48.92 dB,	MSE-Y: 1.31,	MSE-U: 0.96,	MSE-V: 0.83,	SSIM-Y: 0.99364,	SSIM-U: 0.99151,	SSIM-V: 0.99229 ]	      5 bytes
Picture Number:  129	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 44.50 dB,	PSNR-U: 48.16 dB,	PSNR-V: 48.68 dB,	MSE-Y: 2.31,	MSE-U: 0.99,	MSE-V: 0.88,	SSIM-Y: 0.99268,	SSIM-U: 0.99161,	SSIM-V: 0.99197 ]	   1438 bytes
Picture Number:  130	Temporal Layer Index:    4	 QP:   34	 Average QP:   34  [ PSNR-Y: 43.26 dB,	PSNR-U: 47.80 dB,	PSNR-V: 48.63 dB,	MSE-Y: 3.07,	MSE-U: 1.08,	MSE-V: 0.89,	SSIM-Y: 0.99194,	SSIM-U: 0.99116,	SSIM-V: 0.99185 ]	      5 bytes
Picture Number:  131	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.56 dB,	PSNR-U: 47.71 dB,	PSNR-V: 48.55 dB,	MSE-Y: 3.61,	MSE-U: 1.10,	MSE-V: 0.91,	SSIM-Y: 0.99149,	SSIM-U: 0.99117,	SSIM-V: 0.99175 ]	     24 bytes
Picture Number:  132	Temporal Layer Index:    3	 QP:   32	 Average QP:   32  [ PSNR-Y: 42.23 dB,	PSNR-U: 47.54 dB,	PSNR-V: 48.52 dB,	MSE-Y: 3.89,	MSE-U: 1.14,	MSE-V: 0.91,	SSIM-Y: 0.99116,	SSIM-U: 0.99124,	SSIM-V: 0.99173 ]	      5 bytes
Picture Number:  133	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.79 dB,	PSNR-U: 47.64 dB,	PSNR-V: 48.58 dB,	MSE-Y: 4.31,	MSE-U: 1.12,	MSE-V: 0.90,	SSIM-Y: 0.99027,	SSIM-U: 0.99121,	SSIM-V: 0.99188 ]	     68 bytes
Picture Number:  134	Temporal Layer Index:    4	 QP:   34	 Average QP:   34  [ PSNR-Y: 41.03 dB,	PSNR-U: 47.62 dB,	PSNR-V: 48.43 dB,	MSE-Y: 5.13,	MSE-U: 1.13,	MSE-V: 0.93,	SSIM-Y: 0.98902,	SSIM-U: 0.99134,	SSIM-V: 0.99161 ]	      5 bytes
Picture Number:  135	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 40.85 dB,	PSNR-U: 47.59 dB,	PSNR-V: 48.32 dB,	MSE-Y: 5.35,	MSE-U: 1.13,	MSE-V: 0.96,	SSIM-Y: 0.98859,	SSIM-U: 0.99120,	SSIM-V: 0.99143 ]	     30 bytes
Picture Number:  136	Temporal Layer Index:    2	 QP:   28	 Average QP:   28  [ PSNR-Y: 42.17 dB,	PSNR-U: 47.08 dB,	PSNR-V: 47.88 dB,	MSE-Y: 3.95,	MSE-U: 1.27,	MSE-V: 1.06,	SSIM-Y: 0.98989,	SSIM-U: 0.99058,	SSIM-V: 0.99049 ]	      5 bytes
Picture Number:  137	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 40.11 dB,	PSNR-U: 47.07 dB,	PSNR-V: 47.42 dB,	MSE-Y: 6.34,	MSE-U: 1.28,	MSE-V: 1.18,	SSIM-Y: 0.98767,	SSIM-U: 0.99034,	SSIM-V: 0.98943 ]	    195 bytes
Picture Number:  138	Temporal Layer Index:    4	 QP:   34	 Average QP:   34  [ PSNR-Y: 40.30 dB,	PSNR-U: 46.70 dB,	PSNR-V: 46.96 dB,	MSE-Y: 6.06,	MSE-U: 1.39,	MSE-V: 1.31,	SSIM-Y: 0.98789,	SSIM-U: 0.98956,	SSIM-V: 0.98828 ]	      5 bytes
Picture Number:  139	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 40.35 dB,	PSNR-U: 46.51 dB,	PSNR-V: 46.73 dB,	MSE-Y: 6.00,	MSE-U: 1.45,	MSE-V: 1.38,	SSIM-Y: 0.98807,	SSIM-U: 0.98926,	SSIM-V: 0.98770 ]	     24 bytes
Picture Number:  140	Temporal Layer Index:    3	 QP:   32	 Average QP:   32  [ PSNR-Y: 41.37 dB,	PSNR-U: 46.17 dB,	PSNR-V: 46.82 dB,	MSE-Y: 4.75,	MSE-U: 1.57,	MSE-V: 1.35,	SSIM-Y: 0.98930,	SSIM-U: 0.98871,	SSIM-V: 0.98783 ]	      5 bytes
Picture Number:  141	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.09 dB,	PSNR-U: 46.38 dB,	PSNR-V: 47.03 dB,	MSE-Y: 4.02,	MSE-U: 1.50,	MSE-V: 1.29,	SSIM-Y: 0.99016,	SSIM-U: 0.98846,	SSIM-V: 0.98852 ]	     50 bytes
Picture Number:  142	Temporal Layer Index:    4	 QP:   34	 Average QP:   34  [ PSNR-Y: 42.39 dB,	PSNR-U: 46.37 dB,	PSNR-V: 47.11 dB,	MSE-Y: 3.75,	MSE-U: 1.50,	MSE-V: 1.27,	SSIM-Y: 0.99029,	SSIM-U: 0.98854,	SSIM-V: 0.98864 ]	      5 bytes
Picture Number:  143	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.37 dB,	PSNR-U: 46.40 dB,	PSNR-V: 47.06 dB,	MSE-Y: 2.99,	MSE-U: 1.49,	MSE-V: 1.28,	SSIM-Y: 0.99121,	SSIM-U: 0.98840,	SSIM-V: 0.98862 ]	     23 bytes
Picture Number:  144	Temporal Layer Index:    1	 QP:   18	 Average QP:   18  [ PSNR-Y: 44.34 dB,	PSNR-U: 46.41 dB,	PSNR-V: 47.10 dB,	MSE-Y: 2.39,	MSE-U: 1.49,	MSE-V: 1.27,	SSIM-Y: 0.99165,	SSIM-U: 0.98827,	SSIM-V: 0.98873 ]	      5 bytes
Picture Number:  145	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 43.29 dB,	PSNR-U: 46.29 dB,	PSNR-V: 46.96 dB,	MSE-Y: 3.05,	MSE-U: 1.53,	MSE-V: 1.31,	SSIM-Y: 0.99108,	SSIM-U: 0.98809,	SSIM-V: 0.98834 ]	    397 bytes
Picture Number:  146	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 42.49 dB,	PSNR-U: 46.05 dB,	PSNR-V: 47.05 dB,	MSE-Y: 3.66,	MSE-U: 1.61,	MSE-V: 1.28,	SSIM-Y: 0.99030,	SSIM-U: 0.98800,	SSIM-V: 0.98856 ]	      5 bytes
Picture Number:  147	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 42.40 dB,	PSNR-U: 45.95 dB,	PSNR-V: 47.04 dB,	MSE-Y: 3.74,	MSE-U: 1.65,	MSE-V: 1.29,	SSIM-Y: 0.99008,	SSIM-U: 0.98807,	SSIM-V: 0.98860 ]	     25 bytes
Picture Number:  148	Temporal Layer Index:    3	 QP:   30	 Average QP:   30  [ PSNR-Y: 42.26 dB,	PSNR-U: 45.64 dB,	PSNR-V: 46.95 dB,	MSE-Y: 3.87,	MSE-U: 1.78,	MSE-V: 1.31,	SSIM-Y: 0.98996,	SSIM-U: 0.98782,	SSIM-V: 0.98846 ]	      5 bytes
Picture Number:  149	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.78 dB,	PSNR-U: 45.88 dB,	PSNR-V: 46.93 dB,	MSE-Y: 4.32,	MSE-U: 1.68,	MSE-V: 1.32,	SSIM-Y: 0.98973,	SSIM-U: 0.98810,	SSIM-V: 0.98848 ]	     62 bytes
Picture Number:  150	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 41.59 dB,	PSNR-U: 45.99 dB,	PSNR-V: 47.05 dB,	MSE-Y: 4.51,	MSE-U: 1.64,	MSE-V: 1.28,	SSIM-Y: 0.98956,	SSIM-U: 0.98814,	SSIM-V: 0.98858 ]	      5 bytes
Picture Number:  151	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.84 dB,	PSNR-U: 46.05 dB,	PSNR-V: 47.07 dB,	MSE-Y: 4.26,	MSE-U: 1.61,	MSE-V: 1.28,	SSIM-Y: 0.98982,	SSIM-U: 0.98815,	SSIM-V: 0.98859 ]	     29 bytes
Picture Number:  152	Temporal Layer Index:    2	 QP:   25	 Average QP:   25  [ PSNR-Y: 43.04 dB,	PSNR-U: 46.23 dB,	PSNR-V: 47.24 dB,	MSE-Y: 3.23,	MSE-U: 1.55,	MSE-V: 1.23,	SSIM-Y: 0.99067,	SSIM-U: 0.98897,	SSIM-V: 0.98926 ]	      5 bytes
Picture Number:  153	Temporal Layer Index:    5	 QP:   35	 Average QP:   35  [ PSNR-Y: 41.13 dB,	PSNR-U: 46.33 dB,	PSNR-V: 47.76 dB,	MSE-Y: 5.01,	MSE-U: 1.51,	MSE-V: 1.09,	SSIM-Y: 0.98926,	SSIM-U: 0.98951,	SSIM-V: 0.99050 ]	    300 bytes
Picture Number:  154	Temporal Layer Index:    4	 QP:   33	 Average QP:   33  [ PSNR-Y: 41.28 dB,	PSNR-U: 46.28 dB,	PSNR-V: 47.83 dB,	MSE-Y: 4.84,	MSE-U: 1.53,	MSE-V: 1.07,	SSIM-Y: 0.98914,	SSIM-U: 0.98969,	SSIM-V: 0.99065 ]	      5 bytes
